X,Y,OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACILITY,RACK_CAPACITY,DELINEATOR_POSTS,FINISH_TYPE,SURFACE_TYPE,INSTALL_DATE,MOUNT_TYPE,COLOR,MANUFACTURER,MODEL_TYPE,CONDITION,CONDITION_ASSESSMENT_DATE,SIDE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1281855.88153341,207340.926600367,3493,518793,16,12385,143,27,BKR-2342,BKR,RAINIER AVE S 0480 BLOCK E SIDE ( 120) 120 FT S/O S ANGELINE ST                                                                                                                                                                                                ,CLSTR,6,N,GALV,PCC,,SUFMT,NONE,BKR-SPRTWK,BKR-TOFINO, ,,E,SDOT,PLANNED,DISTRICT2, ,N,,-122.285615476055,47.5591401966517
1257586.60221256,254137.071480289,3494,516685,16,3605,415,31,BKR-642,BKR,24TH AVE NW 0770 BLOCK W SIDE ( 402) 240 FT S/O NW 80TH ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2006/03/16 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/12 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.387715562438,47.6861071864315
1260324.67402337,257861.842300102,3495,516634,16,2124,145,27,BKR-879,BKR,15TH AVE NW 0920 BLOCK W SIDE ( 130) 130 FT N/O NW 92ND ST                                                                                                                                                                                                     ,SGL,10,N,GALV,PCC,2009/04/13 00:00:00+00,SUFMT,NONE,BKR-CORA,BKR-W7510,GOOD,2009/08/13 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.376904624245,47.6964675881317
1274368.83800575,195502.249788254,3496,518817,16,1956,52,-24,BKR-2638,BKR,14TH AVE S 0860 BLOCK W SIDE (  29) 29 FT S/O S CLOVERDALE ST                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/11 00:00:00+00,W,SDOT,TEMPOUTSVC,DISTRICT1, ,N,,-122.315009805714,47.5262992124774
1272059.01253138,246103.497968063,3497,518786,16,1068,827,17,BKR-1609,BKR,1ST AVE NE 0460 BLOCK W SIDE ( 814) 33 FT S/O NE 50TH ST                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/29 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.328335591592,47.6648736152199
1269058.52318431,244861.4847188,3498,519014,16,15543,62,-28,BKR-2089,BKR,N 45TH ST 0140 BLOCK S SIDE (  49) 49 FT E/O INTERLAKE AVE N                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/28 00:00:00+00,S,SDOT,INSVC,DISTRICT4, ,N,,-122.340411458239,47.6613088676339
1254636.95337754,238506.452648282,3499,596768,16,5082,710,24,BKR-3276,BKR,32ND AVE W 0250 BLOCK W SIDE ( 688) 20 FT S/O W RAYE ST                                                                                                                                                                                                        ,SGL,10,N,GALV,AC,2013/04/30 00:00:00+00,SUFMT, , ,BKR-NCONF,GOOD,2013/05/28 00:00:00+00,W,SDOT,INSVC,DISTRICT7, ,N,,-122.398398065935,47.6431009970776
1265567.05431674,255457.183033645,3500,518985,16,10751,119,31,BKR-188,BKR,GREENWOOD AVE N 0840 BLOCK W SIDE ( 106) 106 FT N/O N 84TH ST                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2004/06/10 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/03 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.355427543566,47.6901628082977
1280889.61689243,244737.380526662,3501,582684,16,16835,169,31,BKR-3104,BKR,NE 45TH PL 0320 BLOCK NW SIDE ( 136) 136 FT NE/O NE 45TH ST                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,2012/04/05 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,,NW,SDOT,INSVC,DISTRICT4, ,N,,-122.292399625038,47.6615937300136
1269855.72260913,229647.927135214,3502,733062,16,11080,118,-16,BKR-4194,BKR,JOHN ST 0100 BLOCK S SIDE ( 118) 10 FT W/O BOREN AVE N                                                                                                                                                                                                         ,ONST,6,Y,GALV,PCC,, , , , , ,,S, , ,DISTRICT7, ,N,,-122.33597162989,47.6196517989487
1275927.25298335,241818.360427678,3503,730408,16,2028,135,21,BKR-4143,BKR,15TH AVE NE 0390 BLOCK W SIDE (  94) 94 FT N/O NE PACIFIC ST                                                                                                                                                                                                   ,CLSTR,4,N,PAINT,PCC,, , , , , ,,W, , ,DISTRICT4, ,N,,-122.312305792819,47.6533330606417
1269831.7286251,229069.666334629,3504,518348,16,11376,94,28,BKR-1747,BKR,LENORA ST 0100 BLOCK NW SIDE (  74) 74 FT NE/O TERRY AVE                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,2007/12/20 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/15 00:00:00+00,NW,SDOT,INSVC,DISTRICT7, ,N,,-122.336023120508,47.6180655211292
1270134.28465742,227038.842268541,3505,517337,16,12219,228,22,BKR-1245,BKR,PINE ST 0060 BLOCK NW SIDE ( 210) 66 FT SW/O 7TH AVE                                                                                                                                                                                                           ,SGL,3,N,PAINT,PCC,,SUFMT,BLK,OTHER,BKR-RIBTP,GOOD,,NW,SDOT,INSVC,DISTRICT7, ,N,,-122.334635965558,47.6125152867539
1273038.66526839,244767.229166701,3506,630773,16,16841,211,-28,BKR-3546,BKR,NE 45TH ST 0030 BLOCK S SIDE ( 198) 40 FT W/O 4TH AVE NE                                                                                                                                                                                                       ,CLSTR,4,N,GALV,PCC,2015/06/17 00:00:00+00, , , , , ,,S,SDOT, ,DISTRICT4, ,N,,-122.324255550817,47.6612630427191
1260592.67005564,255693.897273883,3507,519337,16,18969,43,27,BKR-2350,BKR,NW 85TH ST 0145 BLOCK S SIDE (  20) 20 FT W/O MARY AVE NW                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/03 00:00:00+00,S,SDOT,INSVC,DISTRICT6, ,N,,-122.375640149389,47.690540130212
1257475.84662846,248773.011058792,3508,518275,16,3593,176,34,BKR-2483,BKR,24TH AVE NW 0580 BLOCK W SIDE ( 163) 77 FT S/O NW 59TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/03 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.387725288267,47.6713985696873
1254137.50588903,237194.393062949,3509,518897,16,23571,169,29,BKR-2692,BKR,W MCGRAW ST 0330 BLOCK S SIDE ( 149) 137 FT E/O 34TH AVE W                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/13 00:00:00+00,S,SDOT,INSVC,DISTRICT7, ,N,,-122.400315339482,47.6394768858701
1269848.64043312,225754.34389922,3510,518436,16,6129,341,29,BKR-2791,BKR,4TH AVE 0130 BLOCK SW SIDE ( 320) 60 FT SE/O UNION ST                                                                                                                                                                                                          ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/10/01 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.335692152395,47.60897923707
